Date,Open,High,Low,Close,Adj Close,Volume
2020-02-14,205.899994,208.199997,205.100006,206.000000,206.000000,8920211
2020-02-17,208.000000,209.500000,205.792007,208.399994,208.399994,3951744
2020-02-18,205.699997,209.199997,205.699997,206.800003,206.800003,4219884
2020-02-19,207.399994,208.600006,205.399994,206.399994,206.399994,4716828
2020-02-20,207.500000,210.300003,206.399994,209.000000,209.000000,3856000
2020-02-21,209.000000,210.699997,207.699997,210.699997,210.699997,6329490
2020-02-24,207.399994,208.298996,204.804001,206.899994,206.899994,6159693
2020-02-25,206.800003,208.399994,201.500000,202.000000,202.000000,8335162
2020-02-26,202.500000,205.944000,201.100006,203.500000,203.500000,7817769
2020-02-27,201.199997,203.100006,191.399994,194.050003,194.050003,13423630
2020-02-28,190.050003,196.750000,186.800003,195.750000,195.750000,12805802
2020-03-02,198.750000,204.800003,197.000000,204.300003,204.300003,26342815
2020-03-03,205.300003,212.899994,205.000000,206.300003,206.300003,9793965
2020-03-04,208.000000,214.477997,205.199997,212.699997,212.699997,9895291
2020-03-05,212.699997,213.100006,208.500000,212.199997,212.199997,19651271
2020-03-06,208.899994,212.600006,207.500000,211.100006,211.100006,9441711
2020-03-09,198.000000,209.199997,197.350006,205.800003,205.800003,16442972
2020-03-10,207.000000,212.699997,198.649994,198.649994,198.649994,16346720
2020-03-11,201.300003,203.300003,190.899994,191.500000,191.500000,19243848
2020-03-12,182.750000,188.850006,173.350006,174.949997,174.949997,16877169
2020-03-13,180.949997,191.639008,175.350006,179.100006,179.100006,19858928
2020-03-16,175.399994,187.000000,173.100006,180.000000,180.000000,30816654
2020-03-17,185.649994,193.449997,171.188995,192.000000,192.000000,32858216
2020-03-18,198.050003,220.000000,197.949997,216.300003,216.300003,32633370
2020-03-19,215.000000,232.000000,208.199997,210.199997,210.199997,25316476
2020-03-20,220.000000,220.000000,198.449997,205.800003,205.800003,18386235
2020-03-23,197.550003,212.100006,196.050003,199.399994,199.399994,28843590
2020-03-24,207.000000,209.000000,190.449997,203.000000,203.000000,15669079
2020-03-25,208.199997,210.000000,199.000000,201.699997,201.699997,14614753
2020-03-26,200.100006,206.699997,197.257996,205.699997,205.699997,13132060
2020-03-27,202.600006,210.000000,199.149994,210.000000,210.000000,11998686
2020-03-30,209.300003,212.000000,199.610001,210.199997,210.199997,10577320
2020-03-31,211.500000,224.800003,199.610001,210.399994,210.399994,19050045
2020-04-01,206.899994,214.100006,204.126007,213.100006,213.100006,18839431
2020-04-02,214.600006,218.399994,204.800003,204.800003,204.800003,11948956
2020-04-03,204.500000,213.399994,201.699997,213.399994,213.399994,12985131
2020-04-06,215.199997,220.000000,206.100006,206.100006,206.100006,22931122
2020-04-07,209.899994,212.500000,203.399994,206.000000,206.000000,14789839
2020-04-08,203.800003,206.800003,191.850006,197.850006,197.850006,28333406
2020-04-09,198.149994,201.000000,194.500000,200.199997,200.199997,20274436
2020-04-14,200.600006,203.889999,198.600006,199.899994,199.899994,18021036
2020-04-15,199.350006,204.000000,197.373001,201.199997,201.199997,12151511
2020-04-16,202.899994,204.000000,198.449997,198.500000,198.500000,16927740
2020-04-17,203.000000,205.000000,200.348007,201.300003,201.300003,17554755
2020-04-20,202.300003,202.600006,194.649994,195.500000,195.500000,16759314
2020-04-21,194.000000,203.899994,194.000000,201.500000,201.500000,13822686
2020-04-22,203.100006,204.899994,199.649994,204.899994,204.899994,9448370
2020-04-23,202.699997,204.669006,198.850006,198.850006,198.850006,8396560
2020-04-24,197.600006,203.300003,197.500000,201.699997,201.699997,13909092
