Date,Open,High,Low,Close,Adj Close,Volume
2020-02-14,176.160004,177.360001,174.100006,175.919998,169.559143,45491839
2020-02-17,176.419998,179.580002,175.919998,177.699997,171.274780,44760510
2020-02-18,176.000000,180.320007,174.860001,175.080002,168.749512,37375227
2020-02-19,175.679993,178.139999,175.559998,176.740005,170.349503,23823522
2020-02-20,177.479996,184.000000,176.759995,181.320007,174.763901,61331728
2020-02-21,180.339996,181.979996,177.979996,179.619995,173.125351,55407380
2020-02-24,174.179993,174.639999,168.240005,170.020004,163.872482,110455869
2020-02-25,171.199997,171.919998,165.460007,165.860001,159.862885,58799289
2020-02-26,165.800003,166.580002,161.919998,165.940002,159.940002,79663724
2020-02-27,157.839996,163.800003,151.380005,154.440002,154.440002,86684922
2020-02-28,150.419998,153.800003,146.600006,148.740005,148.740005,135279400
2020-03-02,152.179993,152.360001,141.020004,143.300003,143.300003,121644563
2020-03-03,146.559998,147.080002,139.259995,139.559998,139.559998,127613836
2020-03-04,140.320007,141.539993,137.419998,138.539993,138.539993,111314954
2020-03-05,138.820007,139.759995,134.018005,134.679993,134.679993,89049029
2020-03-06,132.300003,134.220001,129.339996,130.940002,130.940002,75493609
2020-03-09,123.300003,124.639999,117.139999,118.099998,118.099998,145382066
2020-03-10,120.199997,125.660004,115.779999,116.839996,116.839996,93758905
2020-03-11,118.059998,121.820000,115.900002,117.940002,117.940002,103760553
2020-03-12,110.000000,111.844002,97.000000,97.519997,97.519997,180121998
2020-03-13,105.000000,111.019997,96.639999,102.379997,102.379997,154975322
2020-03-16,96.059998,96.690002,83.040001,89.059998,89.059998,137258666
2020-03-17,92.699997,94.827003,80.709999,87.760002,87.760002,135397275
2020-03-18,83.790001,85.501999,80.320000,83.199997,83.199997,122678276
2020-03-19,83.300003,83.970001,73.040001,83.739998,83.739998,181813611
2020-03-20,90.000000,91.239998,83.980003,89.019997,89.019997,234374785
2020-03-23,80.000000,88.739998,79.269997,84.699997,84.699997,88162933
2020-03-24,88.870003,96.019997,86.690002,96.019997,96.019997,93840271
2020-03-25,99.559998,115.796997,97.269997,105.779999,105.779999,117817465
2020-03-26,101.040001,107.980003,97.000000,107.980003,107.980003,93679670
2020-03-27,103.040001,104.556999,95.349998,97.370003,97.370003,91655178
2020-03-30,96.070000,104.556999,89.010002,94.000000,94.000000,68438334
2020-03-31,94.059998,104.556999,89.774002,94.110001,94.110001,115570307
2020-04-01,87.000000,90.470001,82.860001,82.860001,82.860001,128275526
2020-04-02,83.099998,86.919998,80.910004,81.620003,81.620003,135087059
2020-04-03,81.660004,83.309998,80.000000,80.239998,80.239998,94613738
2020-04-06,83.000000,87.525002,82.683998,86.559998,86.559998,92998962
2020-04-07,90.000000,100.279999,89.561996,94.790001,94.790001,116393334
2020-04-08,92.639999,94.514999,90.307999,92.650002,92.650002,83803942
2020-04-09,94.459999,98.989998,92.925003,97.580002,97.580002,99457766
2020-04-14,97.989998,99.900002,93.139999,93.550003,93.550003,65998085
2020-04-15,92.830002,93.474998,87.000000,87.000000,87.000000,215800815
2020-04-16,87.809998,91.019997,85.464996,87.080002,87.080002,85796816
2020-04-17,91.169998,92.900002,89.050003,90.709999,90.709999,75365406
2020-04-20,91.500000,92.190002,88.889999,91.010002,91.010002,47458721
2020-04-21,88.750000,89.720001,86.440002,86.510002,86.510002,71559831
2020-04-22,87.419998,88.019997,85.160004,87.699997,87.699997,114702624
2020-04-23,88.000000,91.820000,87.410004,90.599998,90.599998,122176124
2020-04-24,89.199997,90.800003,87.540001,88.610001,88.610001,44627087
