Date,Open,High,Low,Close,Adj Close,Volume
2015-10-28,250.850006,253.850006,247.149994,253.149994,226.296021,24344309
2015-10-29,246.000000,249.000000,235.850006,237.250000,212.082703,86342195
2015-10-30,234.000000,236.335007,230.699997,232.000000,207.389587,60170767
2015-11-02,230.399994,237.809998,229.750000,236.050003,211.009995,49312915
2015-11-03,235.949997,236.307999,231.750000,233.500000,208.730484,44068449
2015-11-04,233.699997,234.250000,232.100006,232.350006,207.702469,40623102
2015-11-05,231.500000,232.100006,227.783005,228.149994,204.829559,40421368
2015-11-06,228.750000,233.600006,226.699997,232.399994,208.645157,54794204
2015-11-09,235.000000,238.449997,233.949997,234.050003,210.126495,41307714
2015-11-10,235.550003,235.569000,229.399994,230.600006,207.029144,33506822
2015-11-11,231.850006,234.899994,229.399994,232.100006,208.375839,25897944
2015-11-12,231.699997,232.149994,225.250000,225.699997,202.629990,41604332
2015-11-13,225.000000,226.550003,223.149994,225.100006,202.091339,40145721
2015-11-16,223.000000,225.449997,222.384995,224.399994,201.462875,25005955
2015-11-17,226.550003,229.000000,225.600006,227.449997,204.201111,32216671
2015-11-18,226.000000,227.899994,225.699997,227.899994,204.605118,21167614
2015-11-19,229.500000,231.550003,227.449997,229.949997,206.445572,28447540
2015-11-20,229.500000,230.250000,221.300003,221.899994,199.218399,58492815
2015-11-23,220.500000,222.949997,218.139999,220.550003,198.006439,28477143
2015-11-24,219.500000,220.550003,215.399994,220.050003,197.557526,40258237
2015-11-25,220.949997,222.899994,218.699997,221.500000,198.859314,33440257
2015-11-26,222.050003,225.699997,221.250000,225.199997,202.181107,21186962
2015-11-27,223.899994,226.029999,223.100006,224.300003,201.373123,15829447
2015-11-30,223.500000,224.500000,221.500000,223.199997,200.385544,27498730
2015-12-01,228.500000,234.550003,227.000000,233.500000,209.632706,68770791
2015-12-02,234.500000,236.218002,233.699997,234.750000,210.754959,32691724
2015-12-03,235.100006,238.100006,230.300003,230.300003,206.759811,41233133
2015-12-04,230.050003,234.414001,227.300003,229.600006,206.131378,28696589
2015-12-07,231.850006,232.250000,227.000000,228.000000,204.694901,19533483
2015-12-08,227.350006,228.050003,221.600006,222.100006,199.397995,28836435
2015-12-09,222.000000,225.250000,219.600006,221.949997,199.263290,27506177
2015-12-10,220.649994,223.399994,216.649994,218.000000,195.717056,59328192
2015-12-11,217.949997,218.300003,209.382004,211.199997,189.612122,48587947
2015-12-14,213.850006,214.750000,209.050003,209.100006,187.726776,42068185
2015-12-15,211.149994,216.399994,210.962997,214.800003,192.844147,31559019
2015-12-16,216.300003,217.449997,213.750000,215.750000,193.697052,25341801
2015-12-17,219.850006,220.699997,217.725006,218.750000,196.390396,29172437
2015-12-18,216.050003,221.899994,216.050003,217.600006,195.357925,54977089
2015-12-21,216.300003,220.699997,215.750000,216.399994,194.280594,22814632
2015-12-22,218.550003,221.279999,217.710007,219.000000,196.614853,18438800
2015-12-23,220.699997,223.050003,219.399994,222.300003,199.577545,20864400
2015-12-24,null,null,null,null,null,null
2015-12-29,221.699997,224.850006,221.350006,222.600006,199.846878,17024340
2015-12-30,222.800003,223.000000,219.100006,220.699997,198.141068,15513552
2015-12-31,null,null,null,null,null,null
2016-01-04,216.350006,217.000000,212.649994,214.250000,192.350357,28332220
2016-01-05,214.850006,217.600006,212.050003,215.250000,193.248138,20472926
2016-01-06,214.899994,214.899994,209.850006,211.750000,190.105896,26042785
2016-01-07,206.600006,208.850006,201.600006,205.550003,184.539642,41970431
2016-01-08,206.000000,208.649994,200.149994,200.149994,179.691589,42733252
2016-01-11,200.000000,203.350006,199.399994,199.699997,179.287613,45116284
2016-01-12,201.000000,204.949997,199.770004,202.350006,181.666748,31436248
2016-01-13,204.350006,205.800003,200.335999,201.699997,181.083176,41349239
2016-01-14,198.250000,200.149994,192.520004,197.699997,177.492020,57104764
2016-01-15,196.449997,198.850006,190.970001,191.800003,172.195099,49774602
2016-01-18,191.300003,198.000000,185.850006,187.649994,168.469299,37826678
2016-01-19,190.000000,193.600006,187.925003,189.899994,170.489304,35139323
2016-01-20,185.899994,186.000000,179.901993,182.050003,163.441681,52318608
2016-01-21,182.000000,186.600006,179.987000,186.149994,167.122604,65099459
2016-01-22,190.949997,192.949997,188.199997,190.750000,171.252426,50097304
2016-01-25,191.949997,192.250000,181.350006,181.850006,163.262146,48650638
2016-01-26,178.500000,183.800003,175.149994,183.000000,164.294586,60932969
2016-01-27,182.500000,182.500000,178.250000,181.800003,163.217255,40891761
2016-01-28,181.000000,183.753998,176.500000,178.399994,160.164780,36740224
2016-01-29,181.350006,186.000000,180.550003,186.000000,166.987961,57835626
2016-02-01,188.899994,188.899994,180.899994,182.800003,164.115051,38834066
2016-02-02,182.350006,183.037994,172.699997,173.750000,155.990082,45374492
2016-02-03,172.300003,172.899994,163.500000,165.600006,148.673141,73258391
2016-02-04,167.699997,175.800003,167.050003,173.649994,155.900314,80582665
2016-02-05,174.449997,175.050003,169.649994,173.149994,155.451385,48965004
2016-02-08,177.850006,177.850006,163.600006,163.899994,147.146912,61112475
2016-02-09,163.149994,165.699997,154.300003,156.250000,140.278870,69827807
