Date,Open,High,Low,Close,Adj Close,Volume
2019-02-21,165.699997,168.639999,160.000000,160.779999,148.177094,54673325
2019-02-22,158.740005,160.320007,155.960007,156.139999,143.900787,64590604
2019-02-25,156.460007,159.720001,154.600006,159.220001,146.739365,123302392
2019-02-26,158.600006,165.300003,157.979996,164.899994,151.974121,94779694
2019-02-27,163.679993,168.360001,163.679993,166.899994,153.817368,54904955
2019-02-28,162.860001,166.080002,162.020004,164.160004,155.007111,48669408
2019-03-01,165.320007,165.380005,162.039993,162.500000,153.439651,37978418
2019-03-04,163.380005,165.199997,163.059998,163.740005,154.610535,56376661
2019-03-05,164.000000,165.619995,163.419998,164.559998,155.384811,153922400
2019-03-06,164.979996,166.419998,163.979996,165.320007,156.102432,82958305
2019-03-07,164.919998,165.479996,160.039993,162.279999,153.231934,53376219
2019-03-08,160.020004,160.660004,157.839996,158.779999,149.927063,48810878
2019-03-11,159.860001,161.000000,159.000000,161.000000,152.023300,29078530
2019-03-12,162.839996,165.520004,162.080002,162.860001,153.779587,51935288
2019-03-13,162.059998,164.699997,161.639999,163.899994,154.761597,106573971
2019-03-14,164.919998,167.059998,164.160004,164.979996,155.781387,45237564
2019-03-15,165.500000,165.940002,164.419998,165.940002,156.687866,69892412
2019-03-18,166.000000,166.220001,165.199997,166.220001,156.952240,41757822
2019-03-19,166.539993,169.440002,165.399994,168.600006,159.199570,37292304
2019-03-20,168.440002,168.919998,164.339996,164.440002,155.271500,50566922
2019-03-21,163.779999,164.199997,160.220001,160.580002,151.626709,40966425
2019-03-22,160.460007,162.000000,155.000000,155.440002,146.773300,54265702
2019-03-25,155.399994,156.539993,153.419998,155.539993,146.867722,33837424
2019-03-26,155.559998,156.160004,152.800003,153.300003,144.752625,39907078
2019-03-27,154.619995,157.820007,153.399994,155.539993,146.867722,47161776
2019-03-28,155.539993,155.979996,152.919998,153.080002,144.544876,29229204
2019-03-29,154.440002,155.399994,152.979996,154.679993,146.055664,33607623
2019-04-01,155.199997,158.580002,155.000000,158.320007,149.492722,33997748
2019-04-02,158.380005,161.139999,157.820007,160.000000,151.079041,29387265
2019-04-03,161.899994,164.160004,160.979996,164.000000,154.856033,108305713
2019-04-04,164.440002,165.259995,162.600006,164.660004,155.479233,46618350
2019-04-05,165.440002,165.820007,162.119995,162.759995,153.685150,46549562
2019-04-08,162.440002,163.320007,160.979996,162.119995,153.080841,27047782
2019-04-09,161.600006,163.899994,160.679993,161.440002,152.438766,22958172
2019-04-10,162.259995,162.899994,160.440002,161.139999,152.155487,15023648
2019-04-11,162.059998,164.880005,161.559998,163.679993,154.553864,25734878
2019-04-12,163.960007,167.720001,162.940002,165.960007,156.706741,37877028
2019-04-15,168.000000,168.520004,166.059998,167.679993,158.330841,35424658
2019-04-16,168.460007,169.360001,166.699997,167.399994,158.066452,30302038
2019-04-17,168.759995,170.080002,167.860001,168.919998,159.501709,37307158
2019-04-18,169.399994,170.000000,166.619995,169.399994,159.954941,36191982
2019-04-23,169.820007,170.460007,164.240005,166.580002,157.292175,38797261
2019-04-24,165.339996,167.100006,164.000000,166.380005,157.103333,69575842
2019-04-25,165.500000,165.500000,159.080002,160.399994,151.456757,39058951
2019-04-26,160.080002,161.679993,158.259995,161.039993,152.061066,32612328
2019-04-29,161.759995,164.720001,161.419998,164.699997,155.516998,31281940
2019-04-30,165.039993,165.399994,162.919998,164.279999,155.120407,43942256
2019-05-01,164.559998,167.080002,163.539993,163.539993,154.421677,15992214
2019-05-02,163.660004,166.139999,162.740005,164.539993,155.365906,21953392
2019-05-03,164.100006,165.960007,163.179993,163.679993,154.553864,30493616
2019-05-07,162.479996,162.899994,159.119995,159.419998,150.531387,57021032
2019-05-08,159.000000,159.800003,156.800003,159.559998,150.663589,36524855
2019-05-09,158.860001,159.000000,156.360001,156.860001,148.114120,67875683
2019-05-10,157.940002,159.759995,156.820007,157.520004,148.737335,32144009
2019-05-13,158.520004,158.979996,154.399994,155.100006,146.452271,27545969
2019-05-14,155.139999,157.720001,155.059998,157.639999,148.850647,22838968
2019-05-15,161.399994,161.399994,157.860001,160.000000,151.079041,33142294
2019-05-16,159.300003,160.979996,158.179993,160.679993,151.721130,21533907
2019-05-17,159.399994,160.119995,157.059998,158.740005,149.889313,21583524
2019-05-20,159.139999,159.460007,154.940002,156.360001,147.642014,25184744
2019-05-21,156.800003,158.800003,156.179993,157.000000,148.246323,30334065
